지역합,POS코드,판매점명,주소,총실적,거래점1,실적1,거래점2,실적2,위도,경도
부산 부산진구,P246124,자이폰마트,부산 부산진구 새싹로 197,8,유모스트,1,에스엠,7,35.17380446,129.0490168
경남 거제시,P249716,중앙이동통신,경남 거제시 옥포로 215,8,유모스트,7,에스엠,1,34.89396379,128.6904985
울산 울주군,P251674,천상텔레콤,울산 울주군 범서읍 천상중앙길 87,8,유모스트,8,,0,35.56265985,129.2270417
부산 사상구,P258867,화평통신,부산 사상구 사상로 527,8,도매직영,8,,0,35.19126272,128.9892288
대구 북구,P270919,J원모바일,대구 북구 산격로 57,8,에스엠,6,수인,2,35.89561143,128.6050615
경남 김해시,P271224,웅이통신,경남 김해시 진영읍 진영로 207,8,유모스트,4,에스엠,4,35.30276799,128.7357364
울산 중구,P280497,아낌없이주는폰가게,울산 중구 곽남14길 17,8,유안,8,,0,35.5700554,129.3424635
부산 기장군,P282339,미래텔레콤,부산 기장군 기장읍 차성동로 103,8,도매직영,8,,0,35.24701022,129.2166981
울산 남구,P283843,H_10호,울산 남구 법대로95번길 15,8,강산,2,태성,6,35.53594848,129.2894888
울산 동구,P287844,해피통신,울산 동구 꽃바위로 312,8,유모스트,4,도매직영,4,35.48514769,129.4226944
대구 서구,P289355,소리통신,대구 서구 달구벌대로329길 91,8,공감,8,,0,35.85760236,128.5444702
경북 김천시,P295570,라라텔레콤,경북 김천시 김천로 36,8,도매직영,8,,0,36.12604916,128.1073119
경남 밀양시,P296221,대성모바일,경남 밀양시 역앞광장로 16,8,유모스트,8,,0,35.47259021,128.769533
경남 산청군,P296392,최강통신,경남 산청군 신안면 원지로 4,8,수인,1,서부모바일,7,35.30328627,127.9724368
대구 달성군,P296698,언니현풍,대구 달성군 현풍면 현풍중앙로 65,8,태성,8,,0,35.69500781,128.4449135
부산 해운대구,P298140,AURA TELECOM(아우라텔레콤),부산 해운대구 신반송로 174,8,도매직영,8,,0,35.22896634,129.1608488
경북 경산시,P298291,고려진량,경북 경산시 진량읍 공단로 587,8,도매직영,8,,0,35.88391199,128.8176179
부산 남구,P298327,좋은생각텔레콤특판본점,부산 남구 전포대로 90,8,에스엠,3,도매직영,5,35.14474361,129.0671194
경남 창원시,P300144,감동대리점,경남 창원시 마산회원구 내서읍 호계본동로 18,8,빅뱅,1,에스엠,7,35.26147662,128.522113
부산 부산진구,P300585,땅파서폰파는집,부산 부산진구 중앙대로 786,8,메타,8,,0,35.16193623,129.0631676
경북 경주시,P305117,스펙트럼,경북 경주시 탈해로 10,8,뉴에이스,8,,0,35.84675792,129.2290471
경북 영덕군,P305649,영덕통신,경북 영덕군 영덕읍 군청길 58,8,서부모바일,8,,0,36.41446217,129.3726619
경북 구미시,P306073,신세계아울렛,경북 구미시 고아읍 들성로11길 3,8,유모스트,8,,0,36.16183319,128.3483778
부산 연제구,P310641,이루다 컴퍼니,부산 연제구 고분로 20,8,메타,2,수인,6,35.18561293,129.0844259
경남 김해시,P311546,㈜태산당 장유점,경남 김해시 장유로 232,8,메타,8,,0,35.20350862,128.8093468
경북 영천시,P317059,꽁돈버는 머니폰,경북 영천시 강남길 23,8,에스엠,7,뉴에이스,1,35.96472655,128.936037
대구 북구,P323866,찰스텔레콤,대구 북구 침산남로 187,8,뉴에이스,2,유안,6,35.88749128,128.5961368
부산 연제구,P331798,부산-한배모바일,부산 연제구 연수로 221,8,에스엠,2,수석_경상,6,35.17374247,129.0950463
경북 안동시,P331950,불티나통신,경북 안동시 경동로 841,8,에스엠,8,,0,36.56113296,128.7493516
대구 북구,P333398,폰프라자,대구 북구 한강로4길 11,8,에스엠,8,,0,35.89584167,128.5145282
경북 영천시,P333655,애플플러스,경북 영천시 호국로 55,8,수인,3,뉴에이스,5,35.97345446,128.9437436
부산 금정구,P333763,라온텔레콤,부산 금정구 금정로68번길 41,8,메타,8,,0,35.23041602,129.0888087
경남 합천군,P339907,일등텔레콤_합천,경남 합천군 합천읍 동서로 63,8,뉴에이스,8,,0,35.56716982,128.1592661
경남 양산시,P340445,아름통신,경남 양산시 덕계로 49,8,유모스트,8,,0,35.37267739,129.1493913
경남 거제시,P341926,AJ모바일,경남 거제시 장평1로 7,8,태성,8,,0,34.89103879,128.6172068
대구 서구,P344913,에코모바일 서구점,대구 서구 통학로 4,8,유모스트,8,,0,35.86075165,128.5646605
경남 김해시,P356983,리치 모바일,경남 김해시 능동로155번길 8,8,에스엠,1,태성,7,35.20309482,128.8079331
경남 고성군,P358130,휴대폰아울렛,경남 고성군 고성읍 송학로 151,8,도매직영,8,,0,34.97792102,128.326041
경남 김해시,P358341,에이스모바일 김해점,경남 김해시 내외중앙로 27,8,유모스트,4,에스엠,4,35.23239837,128.8658994
경북 안동시,P358729,경북정보통신,경북 안동시 경동로 915,8,뉴에이스,8,,0,36.55682532,128.7555055
부산 남구,P358964,부산-서영모바일,부산 남구 수영로 30-1,8,에스엠,6,수석_경상,2,35.13638023,129.0713273
경북 칠곡군,P360114,세림텔레콤,경북 칠곡군 왜관읍 중앙로 155,8,태성,1,뉴에이스,7,35.98892188,128.3992553
경남 고성군,P360339,폰친구,경남 고성군 고성읍 성내로 56,8,유모스트,8,,0,34.97634811,128.3155813
부산 연제구,P361698,(OB)유모스트_온라인,부산 연제구 거제제2동,8,유모스트,8,,0,35.1877633,129.0703235
경북 구미시,P362511,호야봉곡,경북 구미시 봉곡로 154,8,빅뱅,1,수인,5,36.15242555,128.3109848
경남 창원시,P362581,KS모바일,경남 창원시 마산합포구 오동동10길 73,8,유모스트,2,에스엠,6,35.2071647,128.5818486
대구 북구,P364042,장인통신,대구 북구 침산로 93,8,유모스트,8,,0,35.88522557,128.5897899
경남 창원시,P367602,뉴텔레콤_자산,경남 창원시 마산합포구 자산삼거리로 28,8,에스엠,7,수인,1,35.20359589,128.5649013
부산 금정구,P369994,에이스네트웍스,부산 금정구 서동로 77,8,에스엠,8,,0,35.21747447,129.0957083
부산 부산진구,P370145,상상 모바일,부산 부산진구 중앙대로 899,8,에스엠,8,,0,35.1707757,129.0690778
경남 김해시,P371505,성지,경남 김해시 두곡로 15,8,에스엠,8,,0,35.27228429,128.8659742
경북 경산시,P374068,디오씨텔레콤,경북 경산시 대학로 299,8,유모스트,1,뉴에이스,7,35.83766739,128.7544767
경남 진주시,P376936,진아통신,경남 진주시 초북로20번길 27,8,유모스트,2,태성,6,35.21271451,128.1118456
대구 동구,P378210,소망,대구 동구 반야월로28길 63,8,공감,8,,0,35.86983788,128.7036342
부산 동래구,P378601,땅폰동래점,부산 동래구 충렬대로249번길 1,8,메타,2,강산,6,35.20141872,129.0863865
경남 김해시,P380230,엔에스모바일,경남 김해시 삼문로 19,8,에스엠,8,,0,35.19281316,128.8027797
대구 달성군,P380733,케이스타옥포점,대구 달성군 옥포읍 돌미상업로 5,8,빅뱅,8,,0,35.78148696,128.4420243
대구 동구,P380931,통신본가,대구 동구 동촌로 219,8,태성,5,뉴에이스,3,35.88222248,128.6644204
대구 달성군,P381395,투민현풍,대구 달성군 현풍읍 현풍중앙로 37,8,유모스트,8,,0,35.69265972,128.4461102
대구 동구,P391588,(셀)휴대폰성지_대구율하점,대구 동구 율하동로 32,8,유모스트,7,수석_충청,1,35.86244056,128.7016035
경남 김해시,P398895,폰타스틱_진영점,경남 김해시 진영읍 김해대로361번길 16,8,에스엠,8,,0,35.30446788,128.736863
울산 북구,P405839,이니모바일,울산 북구 신천로 60,8,유모스트,8,,0,35.64381755,129.3516514
대구 동구,P432274,휴대폰성지 레드텔레콤 신암,대구 동구 아양로 42,8,서부모바일,8,,0,35.88184749,128.618679
경남 김해시,P460922,다운폰,경남 김해시 우암로 37,8,유모스트,8,,0,35.23403005,128.8605038
울산 중구,P465865,미친폰울산,울산 중구 성안7길 3,8,에스엠,8,,0,35.57599089,129.3172375
경북 영천시,P575168,폰뿌,경북 영천시 망정1길 174,8,태성,6,뉴에이스,2,35.98141228,128.9517019
부산 북구,P600086,옆커폰부산화명,부산 북구 금곡대로 166,8,유모스트,6,태성,2,35.22636032,129.0122101
경남 창원시,P608365,성지폰,경남 창원시 성산구 용지로 64,8,에스엠,8,,0,35.22168087,128.6760246
경남 창원시,P621391,고모바일 창원,경남 창원시 마산합포구 월영남로 43,8,태성,8,,0,35.17509562,128.5594064
경남 김해시,P630600,에이투제트컴퍼니,경남 김해시 삼문로 15,8,빅뱅,8,,0,35.19265276,128.8022036
경남 양산시,P640667,옆커폰양산덕계,경남 양산시 덕계로 69,8,유모스트,7,태성,1,35.37417595,129.1509146
부산 사상구,P652132,에이모바일,부산 사상구 사상로202번길 5,8,메타,5,도매직영,3,35.16342938,128.9845646
부산 수영구,P691955,부산-미래텔레콤,부산 수영구 과정로 45,8,수석_경상,8,,0,35.17535978,129.1072955
부산 중구,P702558,휴대폰성지,부산 중구 중구로33번길 31,8,강산,8,,0,35.1008526,129.0261975
경남 창원시,P710501,창원 휴대폰성지 폰쥬르 창원남양점,경남 창원시 성산구 대암로 60,8,강산,1,뉴에이스,7,35.21460037,128.702946
울산 울주군,P742390,(셀)휴대폰성지_덕하점,울산 울주군 청량읍 덕하1로 55,8,유모스트,4,수석_경상,4,35.48253057,129.3027117
부산 해운대구,P755646,해운대휴대폰,부산 해운대구 해운대로 789,8,에스엠,8,,0,35.16939391,129.1748948
경북 구미시,P773619,새마을통신,경북 구미시 상모로8길 3,8,수인,8,,0,36.0895714,128.3557951
부산 사하구,P781461,코끼리폰 감천,부산 사하구 감천로 46,8,유모스트,8,,0,35.09065372,128.9975193
울산 남구,P810014,휴대폰카페,울산 남구 수암로 282,8,유모스트,8,,0,35.52160767,129.3353727
경남 창원시,P814831,창원휴대폰성지 뚜비폰,경남 창원시 진해구 냉천로 70-1,8,에스엠,2,태성,6,35.15217235,128.7049302
울산 동구,P835741,휴대폰성지 동구특판,울산 동구 화진8길 6,8,메타,4,골드스타,4,35.49290514,129.4254023
경북 경산시,P851614,옆커폰하양,경북 경산시 하양읍 하양로 79,8,태성,8,,0,35.91211615,128.8169641
대구 서구,P876347,휴대폰성지 내당점,대구 서구 달구벌대로361길 1,8,수인,7,뉴에이스,1,35.85964667,128.5616822
부산 부산진구,P896491,주식회사_에이치위드_부전2호점,부산 부산진구 새싹로 14,8,유모스트,4,공감,4,35.15929547,129.0580562
부산 수영구,P911136,허니모바일,부산 수영구 망미배산로10번길 22,8,수인,6,태성,2,35.17497804,129.1069645
경북 구미시,P929009,연서통신,경북 구미시 백산로 202,8,수인,7,태성,1,36.11490151,128.3509104
경남 밀양시,P931243,우성천하통신,경남 밀양시 중앙로 387,8,에스엠,8,,0,35.49584629,128.7505945
부산 사상구,P936460,마디,부산 사상구 엄궁로 41,8,유모스트,8,,0,35.12440176,128.9706807
부산 강서구,P944572,노란마켓 명지점,부산 강서구 명지국제6로 99,8,빅뱅,5,에스엠,3,35.09260384,128.9099052
부산 남구,P945209,용호텔레콤,부산 남구 용호로 234,8,도매직영,8,,0,35.11146358,129.1108833
부산 해운대구,P955756,아람텔레콤,부산 해운대구 신반송로 168,8,유모스트,8,,0,35.22876544,129.1612545
경남 김해시,P961954,아이빌,경남 김해시 삼계중앙로 45,8,뉴에이스,8,,0,35.26084101,128.8699583
부산 북구,P962969,다판다,부산 북구 학사로 291,8,에스엠,7,수인,1,35.24759253,129.0117192
대구 달서구,P965579,도라통신,대구 달서구 월성로 20,8,공감,8,,0,35.83158898,128.5331529
부산 기장군,P965901,기장제일통신2호,부산 기장군 기장읍 차성동로 165,8,도매직영,8,,0,35.25260856,129.2170301
경남 창원시,P047072,칠성통신,경남 창원시 의창구 소계로84번길 1,7,에스엠,2,태성,5,35.25687814,128.5994519
대구 수성구,P077620,최싸폰매호,대구 수성구 달구벌대로649길 14,7,에스엠,2,태성,5,35.83890959,128.712362
부산 남구,P086006,봉봉,부산 남구 문현2동,7,에스엠,1,태성,6,35.14527807,129.0686936
경북 경주시,P093429,경주 휴대폰성지 폰파는아빠 김팀장,경북 경주시 동천로 68-2,7,유모스트,6,에스엠,1,35.85366058,129.226795
대구 동구,P108813,휴대폰성지 이시아점,대구 동구 팔공로51길 33,7,수인,5,뉴에이스,2,35.92284612,128.6371339
부산 남구,P137264,재우통신,부산 남구 석포로 132,7,에스엠,1,도매직영,6,35.12880384,129.0917474
경남 창원시,P138211,스타모바일,경남 창원시 진해구 안골로 352,7,도매직영,7,,0,35.10251283,128.8102776
경남 창원시,P160918,진이통신,경남 창원시 마산합포구 천하장사로 74,7,에스엠,4,수인,3,35.21066351,128.5711617
대구 달서구,P161985,휴대폰파는총각 이곡점,대구 달서구 달구벌대로251길 33,7,수인,3,유안,4,35.85515576,128.5047126
부산 해운대구,P167742,(셀)휴대폰성지_센텀점_센텀점,부산 해운대구 센텀중앙로 145,7,유모스트,1,수석_경상,6,35.17675704,129.1235919
부산 해운대구,P171998,동보텔레콤,부산 해운대구 중동1로 21,7,메타,7,,0,35.16331856,129.1620259
경북 경산시,P172373,경산황금,경북 경산시 자인면 금학로 6,7,뉴에이스,7,,0,35.82038323,128.8233975
부산 부산진구,P195424,티케이컴퍼니,부산 부산진구 당감로16번길 33,7,유모스트,7,,0,35.16354589,129.0414349
경북 김천시,P215018,야후정보통신,경북 김천시 부곡맛고을1길 105,7,도매직영,7,,0,36.12421179,128.0945548
부산 남구,P222444,용당준텔,부산 남구 유엔평화로 139-1,7,도매직영,7,,0,35.12386841,129.0968958
경남 사천시,P233972,주연정보,경남 사천시 정동면 진삼로 1400,7,도매직영,7,,0,35.07635935,128.0850794
경남 김해시,P237462,행복텔레콤,경남 김해시 함박로 10,7,에스엠,7,,0,35.23367426,128.8552741
대구 서구,P239512,스타제로,대구 서구 통학로39길 31,7,에스엠,7,,0,35.87759617,128.5594221
경남 사천시,P241939,세영텔레콤,경남 사천시 주공로 39,7,도매직영,7,,0,34.94181557,128.0864804
경남 밀양시,P242671,코리아 통신,경남 밀양시 중앙로 401,7,도매직영,7,,0,35.49625695,128.7490786
대구 서구,P243639,대신큰장,대구 서구 국채보상로 420,7,태성,7,,0,35.87145158,128.5767833
경남 양산시,P245551,남부정보통신,경남 양산시 물금읍 증산역로 153,7,에스엠,7,,0,35.30977268,129.0067605
경남 김해시,P246135,삐삐통신,경남 김해시 금관대로1193번길 12,7,빅뱅,7,,0,35.23437148,128.8525885
경북 경산시,P251259,고인돌통신,경북 경산시 경청로221길 5,7,수인,7,,0,35.80418978,128.7383861
경북 상주시,P252402,황대장기획,경북 상주시 중앙로 172,7,뉴에이스,7,,0,36.41553275,128.1572911
부산 동래구,P253331,뷰티텔레콤,부산 동래구 여고북로 145,7,도매직영,7,,0,35.20177682,129.0729133
경북 포항시,P253592,코리아텔,경북 포항시 북구 중흥로 310,7,에스엠,7,,0,36.02970036,129.3639391
부산 사하구,P259825,미래텔레콤(신평),부산 사하구 다대로 136,7,도매직영,7,,0,35.09044028,128.9776157
부산 남구,P269018,스마트스토어,부산 남구 석포로 60,7,도매직영,7,,0,35.12348462,129.0872347
경남 김해시,P269683,민주통신,경남 김해시 장유로 194,7,에스엠,7,,0,35.206155,128.8065224
부산 중구,P270017,휴대폰싸다구,부산 중구 비프광장로 3,7,유모스트,2,수인,5,35.09836113,129.0257386
울산 북구,P271158,폰스토리,울산 북구 호계로 400-1,7,유모스트,7,,0,35.63815399,129.3471615
경남 창원시,P271204,마산탑모바일,경남 창원시 마산합포구 중앙북1길 3,7,에스엠,7,,0,35.19758214,128.567385
